# Prescience Salvage Trust Manifest Audit — 2026-06-14T13:42:45.384518
# ARCHIVE_ROOT=/Users/scott/Desktop/Archive
# CANONICAL_PROMPT_SHA256=(set)

[master] /Users/scott/Desktop/Archive/aberdeen-group-archive/_master_prescience_scores.csv: row_count=3761 parse_ok_rate=0.9968
[master] /Users/scott/Desktop/Archive/archive_masters/_master_prescience_scores.csv: row_count=4082 parse_ok_rate=0.9968
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/09010008-931106/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/09010008-931106/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/10991290-4e6131/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/10991290-4e6131/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/1996-electronic-commerce-06b0b5/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/1996-electronic-commerce-06b0b5/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/1998-software-ag-insurance-74c710/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/1998-software-ag-insurance-74c710/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2000-e-learning-in-the-enterprise-psk-5caf5b/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2000-e-learning-in-the-enterprise-psk-5caf5b/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2000-the-new-hp-stands-up-to-be-counted-psk-726ee3/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2000-the-new-hp-stands-up-to-be-counted-psk-726ee3/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2003-compaqsnapshot-5924f7/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2003-compaqsnapshot-5924f7/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2003-ibmsnapshot-a00f7c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2003-ibmsnapshot-a00f7c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-09010005-f58946/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-09010005-f58946/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-10991290-87c05d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-10991290-87c05d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-agile-9a7a61/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-agile-9a7a61/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-aimsnapshot-6c49f0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-aimsnapshot-6c49f0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-azeritysnapshot-4c1c8d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-azeritysnapshot-4c1c8d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-bluestreaksnapshot-7a4713/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-bluestreaksnapshot-7a4713/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-crmeuropetoc-c6f15e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-crmeuropetoc-c6f15e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-dellsnapshot-953527/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-dellsnapshot-953527/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-examensnapshot-171cca/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-examensnapshot-171cca/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-firstwavesnapshot-92dd2e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-firstwavesnapshot-92dd2e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-fsmwebtoc-85b5dc/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-fsmwebtoc-85b5dc/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-fvcmwebtoc-53b01f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-fvcmwebtoc-53b01f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-ibmsnapshot-e40dbe/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-ibmsnapshot-e40dbe/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-manugisticssnapshot-9e0526/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-manugisticssnapshot-9e0526/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-newmediasnapshot-cd4186/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-newmediasnapshot-cd4186/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-procuri-ee38ef/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-procuri-ee38ef/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-psa2001surveyreporttoc-9a9928/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-psa2001surveyreporttoc-9a9928/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-salesforce-5a1170/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-salesforce-5a1170/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-silverpopsnapshot-08423a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-silverpopsnapshot-08423a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-spotlightteldata-67a55f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-spotlightteldata-67a55f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-verticalsolutionssnapshot-fd28fe/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-verticalsolutionssnapshot-fd28fe/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-voiptoc-472d11/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2004-voiptoc-472d11/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2006-aberdeen-research-calendar-123ac2/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2006-aberdeen-research-calendar-123ac2/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2007-aberdeen-research-calendar-629972/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2007-aberdeen-research-calendar-629972/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2007-ra-clicks-jl-3710-37b7a4/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2007-ra-clicks-jl-3710-37b7a4/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2007-ra-cmo-smemme-la-3607-eff289/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/2007-ra-cmo-smemme-la-3607-eff289/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-companyprofile-50a990/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-companyprofile-50a990/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-preso-for-emc-final-storage-ead7c2/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-preso-for-emc-final-storage-ead7c2/working/scoreable_obs_v1.csv driver=None row_count=1
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-report-2007-1st-edition-6e3b0d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-report-2007-1st-edition-6e3b0d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-911-systems-90e771/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-911-systems-90e771/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-chase-manhattan-bank-208c2d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-chase-manhattan-bank-208c2d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adp-ase-meters-75c4c2/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adp-ase-meters-75c4c2/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/agile-8ecf32/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/agile-8ecf32/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aimsnapshot-8adfd4/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aimsnapshot-8adfd4/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/akonixsnapshot-089ee6/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/akonixsnapshot-089ee6/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/alternasnapshot-5ed256/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/alternasnapshot-5ed256/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ariba-e7dfd0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ariba-e7dfd0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/arzoonsnapshot-149da0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/arzoonsnapshot-149da0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/avatiersnapshot-882cb6/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/avatiersnapshot-882cb6/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/azeritysnapshot-511e79/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/azeritysnapshot-511e79/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-mobilemessaging-apw-bs-3703-2a96a0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-mobilemessaging-apw-bs-3703-2a96a0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-uc-pb-3704-82afab/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-uc-pb-3704-82afab/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bigfixsnapshot-f4a360/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bigfixsnapshot-f4a360/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bluestreaksnapshot-be4053/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bluestreaksnapshot-be4053/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-clues-3590-ac2adb/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-clues-3590-ac2adb/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-traceability-3702-c02e4b/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-traceability-3702-c02e4b/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-manufacturing-intelligence-3594-578435/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-manufacturing-intelligence-3594-578435/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bocsnapshot-a766a7/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bocsnapshot-a766a7/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bpmwebtoc-065bc6/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bpmwebtoc-065bc6/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bvr-spendcompmgmt-121704b-e31821/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bvr-spendcompmgmt-121704b-e31821/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenteroptimization-researchreport-rk-3503-0ea8b5/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenteroptimization-researchreport-rk-3503-0ea8b5/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenterstoc-46e10a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenterstoc-46e10a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/citadelsnapshot-654e06/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/citadelsnapshot-654e06/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/clm-q2c-rb-vp-3879-bc4f62/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/clm-q2c-rb-vp-3879-bc4f62/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/clpbenchmark-3708-63ff3f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/clpbenchmark-3708-63ff3f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cm-q2c-vp-3715-aa1364/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cm-q2c-vp-3715-aa1364/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cobionsnapshot-6c1ec0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cobionsnapshot-6c1ec0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/compaqsnapshot-65b991/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/compaqsnapshot-65b991/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/computerassociatessnapshot-17f654/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/computerassociatessnapshot-17f654/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/configuresoftsnapshot-2caf8d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/configuresoftsnapshot-2caf8d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/courionsnapshot-f4ea3e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/courionsnapshot-f4ea3e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cposummit-techservices-cd-vc-3816-690612/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cposummit-techservices-cd-vc-3816-690612/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmdatasheet-2fa361/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmdatasheet-2fa361/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmeuropetoc-8d72da/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmeuropetoc-8d72da/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmreportwebtoc-fedb33/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmreportwebtoc-fedb33/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmspendingtoc-114504/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/crmspendingtoc-114504/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cryptocardsnapshot-3ce4c3/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/cryptocardsnapshot-3ce4c3/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dbbuyingguidetoc-1a0a0e/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dbbuyingguidetoc-1a0a0e/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dcd-dbb402/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dcd-dbb402/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dctcollateral-30d25c/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dctcollateral-30d25c/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dell-sap-v6-79226d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dell-sap-v6-79226d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dell-services-kastner-051904-a25a59/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dell-services-kastner-051904-a25a59/working/scoreable_obs_v1.csv driver=None row_count=1
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dellsnapshot-db9d8f/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/dellsnapshot-db9d8f/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/devwsreporttoc-60f6e8/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/devwsreporttoc-60f6e8/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-learning-fd5d01/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-learning-fd5d01/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-proc-tech-rb-vc-ab-3778-7525d9/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-proc-tech-rb-vc-ab-3778-7525d9/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-recruitmentabridgedtoc-57b416/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-recruitmentabridgedtoc-57b416/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-sourcingfulltoc-ff36c8/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/e-sourcingfulltoc-ff36c8/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ebi-spendingtoc-a6bf6a/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ebi-spendingtoc-a6bf6a/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/edocssnapshot-8a34df/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/edocssnapshot-8a34df/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/eiitoc-742f80/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/eiitoc-742f80/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/eimtoc-71da8d/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/eimtoc-71da8d/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/emabestpracticestoc-1fb7cd/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/emabestpracticestoc-1fb7cd/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/emagia2-922390/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/emagia2-922390/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/emailmarketing-8a22e9/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/emailmarketing-8a22e9/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/endpointdp-bg-3717-8ecfb0/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/endpointdp-bg-3717-8ecfb0/working/pass_c_log_v1.jsonl driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/entrustsnapshot-f78f15/working: score_file=/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/entrustsnapshot-f78f15/working/pass_c_log_v1.jsonl driver=None row_count=
