"row_id","article_id","horizon_label","horizon_int","analyst","headline","publication","date","quote","p2_score","p2_confidence","p2_bucket","p2_rationale","p2_elapsed_sec","p2_parse_ok","tiebreaker_invoked","p1_score","p1_confidence","p1_bucket","p1_rationale","p1_elapsed_sec","p1_parse_ok","final_score","final_confidence","final_bucket","final_pipeline","final_rationale","blog_scrape_contamination_flag","scorer_version","source_pass","promoted_at"
"1193","pdf-508","SH-3y","3","","That makes the introduction of dual core processors for personal computing this spring not just another product","","","tory of the information technology industry. Bottom Line: intense computing users who do lots of multi-tasking will ""feel"" better performance in every day work with a dual-core processor, even though some individual tasks may take longer. Peter S. Kastner Posted by Anonymous at 3:14?PM No comments: Email ThisBlogThis!Share to TwitterShare to FacebookShare to Pinterest Your Computer Legal Rights and Responsibilities We talk about digital rights manage","5","3","high","Dual-core CPUs such as AMD’s Athlon 64 X2 (2005) and Intel’s Pentium D/Core Duo (2005–2006) quickly proved that everyday multitasking workloads felt significantly smoother because background tasks could move to the second core, even though many single-threaded applications saw little gain or ran slower due to lower clock speeds. By roughly three years out, dual-core had become the mainstream client configuration and was widely regarded as the inflection point where the industry shifted from frequency scaling to multicore designs, confirming the characterization of dual-core’s introduction as a landmark in personal computing history.","8.94","true","false","","","","","","","5","3","high","P2","Dual-core CPUs such as AMD’s Athlon 64 X2 (2005) and Intel’s Pentium D/Core Duo (2005–2006) quickly proved that everyday multitasking workloads felt significantly smoother because background tasks could move to the second core, even though many single-threaded applications saw little gain or ran slower due to lower clock speeds. By roughly three years out, dual-core had become the mainstream client configuration and was widely regarded as the inflection point where the industry shifted from frequency scaling to multicore designs, confirming the characterization of dual-core’s introduction as a landmark in personal computing history.","true","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"1194","pdf-509","SH-3y","3","","The price as low as $722 (qty 1,000) makes the Cranford value chips attractive for a new generation of low-cost 4-","AP","","The price as low as $722 (qty 1,000) makes the Cranford value chips attractive for a new generation of low-cost 4- way servers. Dell immediately jumped in with its offering. These will sell by the boxcar for web processing and Tier 1 apps. Peter S. Kastner Posted by Anonymous at 1:33?AM No comments: Email ThisBlogThis!Share to TwitterShare to FacebookShare to Pinterest Open-Source Fans Often Miss Business Basics I love this op ed piece. Could not have said it better myself: If open source really want","3","2","medium","Intel’s low-cost 4-socket Xeon MP parts (widely associated with the Cranford codename) did underpin a wave of Dell and other OEM 4-way x86 servers that were adopted for web-serving, application, and departmental database workloads in the mid‑2000s, so the basic direction of the claim was correct. However, shipment data from 2004‑2008 show that the bulk of x86 volume and “boxcar”–scale web infrastructure growth centered on 1- and especially 2-socket rack servers, with 4-socket systems remaining a relatively small share of units, so the magnitude of demand for these specific value 4-way chips was overstated. There is limited public documentation tying the Cranford codename and this exact price point to unit volumes, so the assessment is conservative.","59.98","true","true","2","2","medium","Intel’s Cranford Xeon MP parts did enable relatively inexpensive 4-socket x86 boxes in 2005, and vendors like Dell offered such systems, but they remained a modest niche compared with rapidly growing 2-socket volume servers. Over the 2005–2008 horizon, large-scale web and Tier 1 enterprise workloads largely standardized on scale-out 1- and 2-socket x86 servers and then on virtualized 2-socket platforms, rather than buying 4-way systems “by the boxcar.” The prediction that this specific value 4-way segment would become a major, mass-volume platform for web processing and Tier 1 apps was therefore mostly overstated, even though the general shift from proprietary RISC/UNIX to x86 for such workloads did occur.","11.25","true","3","2","medium","P2","Intel’s low-cost 4-socket Xeon MP parts (widely associated with the Cranford codename) did underpin a wave of Dell and other OEM 4-way x86 servers that were adopted for web-serving, application, and departmental database workloads in the mid‑2000s, so the basic direction of the claim was correct. However, shipment data from 2004‑2008 show that the bulk of x86 volume and “boxcar”–scale web infrastructure growth centered on 1- and especially 2-socket rack servers, with 4-socket systems remaining a relatively small share of units, so the magnitude of demand for these specific value 4-way chips was overstated. There is limited public documentation tying the Cranford codename and this exact price point to unit volumes, so the assessment is conservative.","true","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"535","pdf-513","SH-3y","3","","Couch surfers: too lazy to even type a URL","Kastner Blog","","","0","1","low","The specific quotation to be scored is missing, so there is no concrete claim to evaluate against subsequent history. Without the actual text of the prediction, its content, scope, or timing cannot be determined, making prescience assessment impossible.","4.21","true","false","","","","","","","0","1","low","P2","The specific quotation to be scored is missing, so there is no concrete claim to evaluate against subsequent history. Without the actual text of the prediction, its content, scope, or timing cannot be determined, making prescience assessment impossible.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"1199","pdf-517","SH-3y","3","","In this case, the electronic bank robber was caught. However, this writer can assure our dear readers that electronic","AP","","y, risking jail for the part of half a billion dollars has a better risk-reward than driving off with an ATM. [Update} Phishing also appears to be quite lucrative. The Brazilian police just landed a perp accused of $37M in phishing fraud. Peter S. Kastner Posted by Anonymous at 10:46?PM No comments: Email ThisBlogThis!Share to TwitterShare to FacebookShare to Pinterest Tuesday, March 22, 2005 Psst, Sony Playstations","4","3","high","From 2005–2008, online banking and card‑not‑present fraud grew rapidly, with large phishing operations (such as the Rock Phish group and botnet‑driven campaigns) targeting millions of users and generating losses in the hundreds of millions of dollars, far exceeding typical physical ATM robberies on a per‑incident basis. Law‑enforcement and industry reports in this period increasingly described cybercrime ""business models"" where relatively low physical risk and high potential payout made electronic fraud more attractive than traditional bank robbery, and phishing quickly became one of the dominant attack vectors against retail banking customers. Subsequent years only reinforced this pattern, as credential‑stealing malware like Zeus (emerging around 2007–2008) helped turn electronic bank fraud into a routine, high‑yield revenue source for organized crime, validating the claim that such scams were real, growing, and offered compelling risk‑reward for criminals.","13.06","true","false","","","","","","","4","3","high","P2","From 2005–2008, online banking and card‑not‑present fraud grew rapidly, with large phishing operations (such as the Rock Phish group and botnet‑driven campaigns) targeting millions of users and generating losses in the hundreds of millions of dollars, far exceeding typical physical ATM robberies on a per‑incident basis. Law‑enforcement and industry reports in this period increasingly described cybercrime ""business models"" where relatively low physical risk and high potential payout made electronic fraud more attractive than traditional bank robbery, and phishing quickly became one of the dominant attack vectors against retail banking customers. Subsequent years only reinforced this pattern, as credential‑stealing malware like Zeus (emerging around 2007–2008) helped turn electronic bank fraud into a routine, high‑yield revenue source for organized crime, validating the claim that such scams were real, growing, and offered compelling risk‑reward for criminals.","true","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"1200","pdf-518","SH-3y","3","","Caveat: Be sure to have your user manual so that you can get back to factory settings if you really mess up. You also","","","Caveat: Be sure to have your user manual so that you can get back to factory settings if you really mess up. You also ought to have a copy of the latest Linksys firmware available. Peter S. Kastner Posted by Anonymous at 12:12?AM No comments: Email ThisBlogThis!Share to TwitterShare to FacebookShare to Pinterest Sunday, March 20, 2005 SIA, Barrett Renew Call For funds To Preserve U.S. Leadership U.S. leadership in technology is under assault,""","0","3","low","The quoted passage gives operational advice for configuring a Linksys router—keep the user manual handy for factory resets and have a copy of the latest firmware—not a time-bounded prediction about future technology or market trends.[5][13] While factory resets and firmware management have remained standard procedures for consumer routers, this is a narrow, evergreen best practice rather than a forecast that can be meaningfully judged over a three-year horizon.[5][13]","15.62","true","false","","","","","","","0","3","low","P2","The quoted passage gives operational advice for configuring a Linksys router—keep the user manual handy for factory resets and have a copy of the latest firmware—not a time-bounded prediction about future technology or market trends.[5][13] While factory resets and firmware management have remained standard procedures for consumer routers, this is a narrow, evergreen best practice rather than a forecast that can be meaningfully judged over a three-year horizon.[5][13]","true","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"579","pdf-521","SH-3y","3","","Look for Mac OS X 10.4 ""Tiger""","Kastner Blog","","","0","3","low","The analyst quotation to be scored is not provided, so there is no specific claim or prediction to compare against subsequent events. Although Mac OS X 10.4 Tiger was released in April 2005 and became a long-lived, highly regarded OS X version, without the actual text of Peter S. Kastner’s statement it is impossible to judge whether his characterization or forecast about Tiger matched what occurred within the three-year horizon.","5.19","true","false","","","","","","","0","3","low","P2","The analyst quotation to be scored is not provided, so there is no specific claim or prediction to compare against subsequent events. Although Mac OS X 10.4 Tiger was released in April 2005 and became a long-lived, highly regarded OS X version, without the actual text of Peter S. Kastner’s statement it is impossible to judge whether his characterization or forecast about Tiger matched what occurred within the three-year horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"616","pdf-532","SH-3y","3","","Software Patents Create Havoc in Eurpoe","Kastner Blog","","","0","3","low","No actual quotation or substantive claim is provided to evaluate, so there is nothing concrete to compare against subsequent events in European software patent policy. Without knowing whether the author predicted, for example, EU-wide legalization, rejection, or particular economic impacts of software patents, the claim cannot be mapped to the well-documented history of the EU Computer-Implemented Inventions directive debates and their aftermath. In the absence of a specific, testable statement, the only responsible assessment is to mark this as not assessable.","5.91","true","false","","","","","","","0","3","low","P2","No actual quotation or substantive claim is provided to evaluate, so there is nothing concrete to compare against subsequent events in European software patent policy. Without knowing whether the author predicted, for example, EU-wide legalization, rejection, or particular economic impacts of software patents, the claim cannot be mapped to the well-documented history of the EU Computer-Implemented Inventions directive debates and their aftermath. In the absence of a specific, testable statement, the only responsible assessment is to mark this as not assessable.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"1208","pdf-544","SH-3y","3","","All the major microprocessor manufacturers are drooling over the next generation of digital lifestyle electronics,","AP","","ilable for servers and desktops. Units will be measured in billion over a decade, so market planners are paying more than the usual attention. While digital toasters are not on the 2005 Christmas list, I think this trend is worth watching. Peter S. Kastner Posted by Anonymous at 6:48?PM No comments: Napster takes rental media to portables Gearing up for a US$30 million anti-Apple iPod mar","5","3","high","Between 2005 and roughly 2008, all major chip vendors (Intel with Atom and CE chips, TI OMAP, Qualcomm, Samsung, Freescale, etc.) aggressively targeted ""digital lifestyle"" devices such as MP3 players, set‑top boxes, game consoles, and especially smartphones, all built around programmable CPUs, full operating systems (Symbian, Windows Mobile, embedded Linux, and then iOS in 2007 and Android in 2008), and server/desktop‑class development tools. Over the following decade, annual smartphone shipments alone scaled to well over 1 billion units per year, with additional billions of other connected consumer devices, validating his forecast that units would be measured in the billions and that this class of digital lifestyle electronics would become a core focus for processor makers. His humorous caveat about “digital toasters” not being imminent also aligns with the slower, later emergence of more trivial IoT appliances compared to the explosive growth of phones and media devices.","15.20","true","false","","","","","","","5","3","high","P2","Between 2005 and roughly 2008, all major chip vendors (Intel with Atom and CE chips, TI OMAP, Qualcomm, Samsung, Freescale, etc.) aggressively targeted ""digital lifestyle"" devices such as MP3 players, set‑top boxes, game consoles, and especially smartphones, all built around programmable CPUs, full operating systems (Symbian, Windows Mobile, embedded Linux, and then iOS in 2007 and Android in 2008), and server/desktop‑class development tools. Over the following decade, annual smartphone shipments alone scaled to well over 1 billion units per year, with additional billions of other connected consumer devices, validating his forecast that units would be measured in the billions and that this class of digital lifestyle electronics would become a core focus for processor makers. His humorous caveat about “digital toasters” not being imminent also aligns with the slower, later emergence of more trivial IoT appliances compared to the explosive growth of phones and media devices.","true","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"725","pdf-7","SH-3y","3","","Microsoft lays out tiered DBMS plan Comdex","Computerworld","1992-11-23","The bad news is that Access alone should not be viewed as a tool that can craft all the applications in an enterprise.","5","3","high","From 1992–1995, Microsoft Access quickly became popular for small workgroup and departmental applications, but enterprises continued to build their core systems on client–server platforms such as Oracle, IBM DB2, Sybase, and later Microsoft SQL Server, typically using tools like PowerBuilder, Visual Basic, and 4GLs rather than Access. Access’s technical limits in scalability, multi-user concurrency, security, and manageability meant it was rarely adopted as the primary platform for all enterprise applications, instead serving as a desktop or departmental front end to larger databases. This matches Kastner’s warning that Access should not be viewed as a tool to build all enterprise applications, which was borne out both in the mid‑1990s and in its long-term positioning as a niche productivity database rather than an enterprise-wide application platform.","15.39","true","false","","","","","","","5","3","high","P2","From 1992–1995, Microsoft Access quickly became popular for small workgroup and departmental applications, but enterprises continued to build their core systems on client–server platforms such as Oracle, IBM DB2, Sybase, and later Microsoft SQL Server, typically using tools like PowerBuilder, Visual Basic, and 4GLs rather than Access. Access’s technical limits in scalability, multi-user concurrency, security, and manageability meant it was rarely adopted as the primary platform for all enterprise applications, instead serving as a desktop or departmental front end to larger databases. This matches Kastner’s warning that Access should not be viewed as a tool to build all enterprise applications, which was borne out both in the mid‑1990s and in its long-term positioning as a niche productivity database rather than an enterprise-wide application platform.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"930","pdf-7","SH-3y","3","","Microsoft lays out tiered DBMS plan Comdex","Computerworld","1992-11-23","The good news is that it will empower users who are demanding access to corporate data,","5","3","high","Access 1.0 launched in late 1992 as a Windows desktop relational DBMS with a graphical interface designed for non-programmers to create queries, forms, and reports.[7] Within a few years it became widely used as part of Microsoft Office Professional and as a front end to corporate databases via linked tables and ODBC connections, enabling power users and departmental staff to work directly with enterprise data without waiting on central IT.[6][7] This matches the analyst’s claim that Access would empower users demanding access to corporate data within the 3‑year window.","6.33","true","false","","","","","","","5","3","high","P2","Access 1.0 launched in late 1992 as a Windows desktop relational DBMS with a graphical interface designed for non-programmers to create queries, forms, and reports.[7] Within a few years it became widely used as part of Microsoft Office Professional and as a front end to corporate databases via linked tables and ODBC connections, enabling power users and departmental staff to work directly with enterprise data without waiting on central IT.[6][7] This matches the analyst’s claim that Access would empower users demanding access to corporate data within the 3‑year window.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"931","pdf-7","SH-3y","3","","Microsoft lays out tiered DBMS plan Comdex","Computerworld","1992-11-23","The bad news is that Access alone should not be viewed as a tool that can craft all the applications in an enterprise.","4","3","high","Access launched in 1992 as a user-friendly desktop DBMS and quickly became popular for small workgroup and departmental applications, but it was not adopted as the primary platform for building all enterprise applications.[4][5] Through the mid-1990s, larger organizations continued to rely on more scalable platforms like SQL Server, Oracle, and mainframe or client–server tools for mission-critical and high-concurrency systems, with Access often serving only as a front end or for smaller solutions.[4] Over time, concerns about scalability, multi-user limits, and advanced database features reinforced that Access alone was insufficient for an enterprise-wide application portfolio, validating the analyst’s caution even beyond the 3-year horizon.[6][8]","10.97","true","false","","","","","","","4","3","high","P2","Access launched in 1992 as a user-friendly desktop DBMS and quickly became popular for small workgroup and departmental applications, but it was not adopted as the primary platform for building all enterprise applications.[4][5] Through the mid-1990s, larger organizations continued to rely on more scalable platforms like SQL Server, Oracle, and mainframe or client–server tools for mission-critical and high-concurrency systems, with Access often serving only as a front end or for smaller solutions.[4] Over time, concerns about scalability, multi-user limits, and advanced database features reinforced that Access alone was insufficient for an enterprise-wide application portfolio, validating the analyst’s caution even beyond the 3-year horizon.[6][8]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"967","pdf-72","SH-3y","3","","Start-ups bring heavyweight tools","Computerworld","1993-11-01","These new tools use object technology without the complexity of object-oriented programming languages to let developers create graphical clients with multiple back ends,","4","3","high","Between 1993 and 1996, client/server RAD tools such as PowerBuilder, Gupta SQLWindows, Forte, Delphi, and Visual Basic did in fact let developers build graphical front ends against multiple database and middleware back ends while exposing only simplified, object-like components rather than full-blown OO languages. These tools became mainstream in enterprise IT for line-of-business applications, validating the idea that “object technology” could be packaged into higher-level visual environments to reduce OO complexity, even though longer-term architectural shifts to web and Java-based systems later changed the dominant model after the forecast horizon.","9.18","true","false","","","","","","","4","3","high","P2","Between 1993 and 1996, client/server RAD tools such as PowerBuilder, Gupta SQLWindows, Forte, Delphi, and Visual Basic did in fact let developers build graphical front ends against multiple database and middleware back ends while exposing only simplified, object-like components rather than full-blown OO languages. These tools became mainstream in enterprise IT for line-of-business applications, validating the idea that “object technology” could be packaged into higher-level visual environments to reduce OO complexity, even though longer-term architectural shifts to web and Java-based systems later changed the dominant model after the forecast horizon.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"968","pdf-72","SH-3y","3","","Start-ups bring heavyweight tools","Computerworld","1993-11-01","And business objects will allow businesses to create units, such as a purchasing function, and then snap together applications from templates.","2","3","medium","By the 1996 horizon, object-oriented tools and client/server RAD environments had improved reuse, but most enterprises were still building bespoke applications rather than snapping together domain-level business objects like a complete purchasing function from templates. Componentized, template-based business-object frameworks for line-of-business domains emerged more meaningfully in the later 1990s and 2000s, as reflected by work on business-object–centric platforms and patents for building business objects and applications from templates filed toward the end of the decade.[6] The quote anticipated a longer-term direction toward componentized, higher-level business constructs, but its implied near-term ease and modularity were not realized within three years of 1993.","16.41","true","false","","","","","","","2","3","medium","P2","By the 1996 horizon, object-oriented tools and client/server RAD environments had improved reuse, but most enterprises were still building bespoke applications rather than snapping together domain-level business objects like a complete purchasing function from templates. Componentized, template-based business-object frameworks for line-of-business domains emerged more meaningfully in the later 1990s and 2000s, as reflected by work on business-object–centric platforms and patents for building business objects and applications from templates filed toward the end of the decade.[6] The quote anticipated a longer-term direction toward componentized, higher-level business constructs, but its implied near-term ease and modularity were not realized within three years of 1993.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"168","pdf-9","LH","10","","IBM, Lotus iron out agreement","Computerworld","1995-06-19","“They will continue to whip their companies [and] continue to innovate so that IBM or anybody else can never catch up,'' Kastner said.","3","3","medium","From 1995 through the mid‑2000s, Microsoft remained dominant in PC operating systems and office suites, while IBM never caught up in those categories and ultimately exited the PC business by selling it to Lenovo in 2004–2005.[3] Over roughly the same period Intel’s x86 processors under Andy Grove’s leadership stayed at the center of the Wintel ecosystem, though AMD gained periods of technical leadership with Athlon and Opteron and Grove left the CEO role in 1998, undercutting the idea of an indefinitely unassailable lead. After the early 2000s, both firms faced strong new competitors (Linux, Google, Apple, ARM-based chips), so the “never catch up” claim and the focus on Grove and Gates personally proved overstated even though IBM specifically did not regain parity in the core PC platform arena.","8.90","true","false","","","","","","","3","3","medium","P2","From 1995 through the mid‑2000s, Microsoft remained dominant in PC operating systems and office suites, while IBM never caught up in those categories and ultimately exited the PC business by selling it to Lenovo in 2004–2005.[3] Over roughly the same period Intel’s x86 processors under Andy Grove’s leadership stayed at the center of the Wintel ecosystem, though AMD gained periods of technical leadership with Athlon and Opteron and Grove left the CEO role in 1998, undercutting the idea of an indefinitely unassailable lead. After the early 2000s, both firms faced strong new competitors (Linux, Google, Apple, ARM-based chips), so the “never catch up” claim and the focus on Grove and Gates personally proved overstated even though IBM specifically did not regain parity in the core PC platform arena.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"759","pdf-9","SH-3y","3","","IBM, Lotus iron out agreement","Computerworld","1995-06-19","IBM has a strategy that includes PowerPC-based hardware, desktop and groupware applications from Lotus and future applications under development","0","3","low","The quotation simply describes IBM’s then-current strategy of combining PowerPC-based hardware with Lotus desktop and groupware applications after the 1995 acquisition, which is a contemporaneous fact rather than a forward-looking prediction. IBM did ship PowerPC-based desktop systems and OS/2 Warp PowerPC Edition in 1995–1996 and continued to develop and sell Lotus Notes and related applications, but the statement does not assert any future outcome or trend to be evaluated over the three-year horizon. Because it is descriptive rather than predictive, there is no meaningful basis to score its prescience.","24.47","true","false","","","","","","","0","3","low","P2","The quotation simply describes IBM’s then-current strategy of combining PowerPC-based hardware with Lotus desktop and groupware applications after the 1995 acquisition, which is a contemporaneous fact rather than a forward-looking prediction. IBM did ship PowerPC-based desktop systems and OS/2 Warp PowerPC Edition in 1995–1996 and continued to develop and sell Lotus Notes and related applications, but the statement does not assert any future outcome or trend to be evaluated over the three-year horizon. Because it is descriptive rather than predictive, there is no meaningful basis to score its prescience.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"993","pdf-9","SH-3y","3","","IBM, Lotus iron out agreement","Computerworld","1995-06-19","execute nearly perfectly because they are so far behind,","3","3","medium","Kastner correctly characterized IBM as far behind Microsoft in desktop platforms and 32-bit enterprise networking in 1995, as Windows 95/NT and Office rapidly consolidated their dominance through the late 1990s while OS/2 and IBM’s PowerPC desktop initiatives faded. Over the 1995–1998 horizon, the Lotus Notes/Domino groupware franchise became a substantial but niche enterprise product relative to Exchange/Outlook, and IBM’s broader success came from pivoting to services and server-side software rather than from near-perfect execution of the original PowerPC-plus-Lotus desktop strategy he described. Thus his emphasis on the severity of IBM’s competitive gap and the execution risk was directionally right, but it did not anticipate the strategic shift that reduced the relevance of that particular “must execute nearly perfectly” path.","66.68","true","false","","","","","","","3","3","medium","P2","Kastner correctly characterized IBM as far behind Microsoft in desktop platforms and 32-bit enterprise networking in 1995, as Windows 95/NT and Office rapidly consolidated their dominance through the late 1990s while OS/2 and IBM’s PowerPC desktop initiatives faded. Over the 1995–1998 horizon, the Lotus Notes/Domino groupware franchise became a substantial but niche enterprise product relative to Exchange/Outlook, and IBM’s broader success came from pivoting to services and server-side software rather than from near-perfect execution of the original PowerPC-plus-Lotus desktop strategy he described. Thus his emphasis on the severity of IBM’s competitive gap and the execution risk was directionally right, but it did not anticipate the strategic shift that reduced the relevance of that particular “must execute nearly perfectly” path.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"994","pdf-9","SH-3y","3","","IBM, Lotus iron out agreement","Computerworld","1995-06-19","They will continue to whip their companies [and] continue to innovate so that IBM or anybody else can never catch up,","4","3","high","From 1995 to 1998, Microsoft and Intel aggressively iterated on Windows 95/NT and the Pentium Pro/Pentium II lines, cementing the Wintel PC platform as the de facto enterprise standard while IBM’s OS/2 and PC hardware strategies failed to regain leadership. IBM increasingly pivoted toward services and middleware in this period and did not come close to catching up to Microsoft or Intel in desktop operating systems or volume client computing, matching the short‑term thrust of the prediction. However, the absolutist “never catch up” framing is overstated in a longer historical sense, as subsequent waves like web, mobile, and cloud shifted the competitive landscape beyond the PC-centric race he was describing.","15.21","true","false","","","","","","","4","3","high","P2","From 1995 to 1998, Microsoft and Intel aggressively iterated on Windows 95/NT and the Pentium Pro/Pentium II lines, cementing the Wintel PC platform as the de facto enterprise standard while IBM’s OS/2 and PC hardware strategies failed to regain leadership. IBM increasingly pivoted toward services and middleware in this period and did not come close to catching up to Microsoft or Intel in desktop operating systems or volume client computing, matching the short‑term thrust of the prediction. However, the absolutist “never catch up” framing is overstated in a longer historical sense, as subsequent waves like web, mobile, and cloud shifted the competitive landscape beyond the PC-centric race he was describing.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"131","rtf-0","SH-3y","2","","Windows-to-DOS tools get boost","Computerworld","1993-09-20","But over the long term, Microsoft's stated direction is to make this [connection] nearly transparent with Chicago,'' said Peter Kastner, a vice president at Aberdeen Group, a Boston consulting firm.","4","3","high","Windows 95 (Chicago) shipped in August 1995 and significantly integrated DOS and Windows into a single user experience, with most DOS applications running in virtual DOS machines under the Windows GUI, making the DOS/Windows boundary far less visible than in Windows 3.x.[1] This direction matched Microsoft’s stated aim and did make the connection between DOS and Windows ‘nearly transparent’ for many mainstream users, though low-level DOS utilities and some games still exposed underlying DOS quirks and configuration, so the transparency was not complete.[1]","10.24","true","false","","","","","","","4","3","high","P2","Windows 95 (Chicago) shipped in August 1995 and significantly integrated DOS and Windows into a single user experience, with most DOS applications running in virtual DOS machines under the Windows GUI, making the DOS/Windows boundary far less visible than in Windows 3.x.[1] This direction matched Microsoft’s stated aim and did make the connection between DOS and Windows ‘nearly transparent’ for many mainstream users, though low-level DOS utilities and some games still exposed underlying DOS quirks and configuration, so the transparency was not complete.[1]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"739","rtf-0","SH-3y","2","","Windows-to-DOS tools get boost","Computerworld","1993-09-20","There's no doubt that if you have a DOS-to-Windows problem today, Wingate sure looks like it beats rolling your own code. But over the long term, Microsoft's stated direction is to make this [connection] nearly transparent with Chicago,","4","3","high","Within the 2–3 year horizon, Microsoft shipped Chicago as Windows 95 in August 1995, integrating MS-DOS and Windows into a single product with a new 32-bit architecture and GUI, significantly reducing the visible boundary between DOS and Windows for end users.[2][8][9] Windows 95 preserved strong backward compatibility so that most DOS applications could run in windowed or full-screen DOS sessions without special third-party bridging tools, making the DOS-to-Windows transition far more transparent than under Windows 3.x, even though some edge cases and hardware-intensive DOS software still required workarounds.[2][8]","8.90","true","false","","","","","","","4","3","high","P2","Within the 2–3 year horizon, Microsoft shipped Chicago as Windows 95 in August 1995, integrating MS-DOS and Windows into a single product with a new 32-bit architecture and GUI, significantly reducing the visible boundary between DOS and Windows for end users.[2][8][9] Windows 95 preserved strong backward compatibility so that most DOS applications could run in windowed or full-screen DOS sessions without special third-party bridging tools, making the DOS-to-Windows transition far more transparent than under Windows 3.x, even though some edge cases and hardware-intensive DOS software still required workarounds.[2][8]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"963","rtf-0","SH-3y","3","","Windows-to-DOS tools get boost","Computerworld","1993-09-20","There's no doubt that if you have a DOS-to-Windows problem today, Wingate sure looks like it beats rolling your own code. But over the long term, Microsoft's stated direction is to make this [connection] nearly transparent with Chicago,","4","3","high","Windows 95 (code-named Chicago) shipped in August 1995 and tightly integrated the DOS and Windows environments, allowing most DOS applications to run in virtual DOS sessions and making day-to-day DOS/Windows interoperability far more seamless than under Windows 3.x. Within about a year it had very large market share on business and consumer PCs, reducing the need for specialized DOS-to-Windows migration shims like Wingate, although some edge cases and power users still depended on lower-level DOS access and tools, so the connection was not entirely transparent for all workloads.","6.74","true","false","","","","","","","4","3","high","P2","Windows 95 (code-named Chicago) shipped in August 1995 and tightly integrated the DOS and Windows environments, allowing most DOS applications to run in virtual DOS sessions and making day-to-day DOS/Windows interoperability far more seamless than under Windows 3.x. Within about a year it had very large market share on business and consumer PCs, reducing the need for specialized DOS-to-Windows migration shims like Wingate, although some edge cases and power users still depended on lower-level DOS access and tools, so the connection was not entirely transparent for all workloads.","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
"104","rtf-1","LH","8","","Stratus still rock solid as it moves CISC users to RISC","Computerworld","1992-11-02","“Stratus is coping with increasing competition from the rest of the industry, which is catching up on overall systems availability and pushing Stratus into a smaller and smaller fault-tolerant corner of the market,'' Kastner said.","5","3","high","By the late 1990s and 2000s, mainstream UNIX and Windows servers using high-availability clustering and redundant components had greatly improved uptime, leaving specialized fault-tolerant hardware as a niche solution.[9][6][15] Stratus was acquired in 1998 and reconstituted as Stratus Technologies with a focused business in fault-tolerant servers and software for mission-critical workloads, never achieving broad, mainstream server market penetration.[13][4][1] Into the 2010s and 2020s, Stratus remained a specialist vendor selling fault-tolerant platforms for edge and always-on use cases, with steady but modest growth that underscored its role in a relatively small corner of the overall server market.[7][1][13]","17.31","true","false","","","","","","","5","3","high","P2","By the late 1990s and 2000s, mainstream UNIX and Windows servers using high-availability clustering and redundant components had greatly improved uptime, leaving specialized fault-tolerant hardware as a niche solution.[9][6][15] Stratus was acquired in 1998 and reconstituted as Stratus Technologies with a focused business in fault-tolerant servers and software for mission-critical workloads, never achieving broad, mainstream server market penetration.[13][4][1] Into the 2010s and 2020s, Stratus remained a specialist vendor selling fault-tolerant platforms for edge and always-on use cases, with steady but modest growth that underscored its role in a relatively small corner of the overall server market.[7][1][13]","false","quotations_corpus_v1","quotations_corpus","2026-06-19T20:32:56.595276+00:00"
